id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
16904896,4.8283137373023015,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",2,1,Real Bed,strict,TRUE,SF,"Beautiful, spacious, light-filled Edwardian house in quiet neighborhood with distinguished amenities, park-like setting view, and supreme location near the best of Golden Gate Park. FREE internet!!!FREE street parking*!!!FREE laundry!!! *There is A 2hr limit parking particularly on our street from 8am-6pm Monday-Friday. The street East and West of us do not have any parking restrictions. Parking permits are available for $5/day if necessary. NOTHING BEATS IT! Lovely Edwardian house (4 bedrooms and 3.5 bathrooms) in Inner Richmond neighborhood with distinguished amenities, park-like setting view and supreme location near the best of Golden Gate Park. Cozy Giants Room @Golden Gate Park (Go GIANTS!) is one of the bedrooms we have up for rent in our magnificent Edwardian house. HOUSEHOLD Guests will have access to all common areas in the Edwardian house (kitchen, TV room, glass atrium, living room with pool table, downstairs bathroom, sunny deck, and backyard), as well as their private bed",3/24/14,t,t,100%,12/26/13,t,9/23/17,37.773727768421885,-122.4631288,Cozy Giants Room @Golden Gate Park,Richmond District,138,96,https://a0.muscache.com/im/pictures/38471493/2b93c7ac_original.jpg?aki_policy=small,94118,1,1
4209927,3.912023005428147,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,1,Real Bed,strict,TRUE,NYC,"I'll come back, I'll have pictures very soon. But if it helps the room is bigger then my Paris room.",7/24/17,t,f,86%,11/19/13,f,9/15/17,40.715183133790475,-73.94520044,"Queen-bed,huge room, 15 min to union square off L",Williamsburg,11,84,https://a0.muscache.com/im/pictures/96e9fab4-6c98-4dd1-beb8-e564357dd81d.jpg?aki_policy=small,11211,1,1
12232154,4.744932128,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer}",2,,Real Bed,strict,TRUE,NYC,"Available July 17 to July 30 Minimum 8 nights Short sublet of beautiful East Village apartment --It's close to Union Square, and is the perfect location for your summer vacation to NYC -- Great area for nightlife, restaurants, and close to several subway lines --  Prewar tenement building, 4th floor with view of 13th Street, recently renovated, lots of original details  -- Impeccably clean and attractive bathroom with washing machine -- The kitchen has high-end, green appliances  -- Wireless Internet -- No television but lots of books -- We've listed this for 2, but no problem sleeping more if you're a family traveling with children (we'll provide an air mattress) -- We don't have pets, but you're welcome to bring yours -- We belong to the NYC bike share program, Citibike, and you're welcome to use our keys (free 45 minute rides in Manhattan/Brooklyn--we'll be happy to show you how it works) If it's your first time in New York City, we can assure you that the East Village is one of the",1/3/14,t,t,,1/6/11,f,7/26/15,40.73131103475344,-73.98609197,Amazing Prewar East Village Apt,East Village,2,100,https://a0.muscache.com/im/pictures/42249609/ac7f3092_original.jpg?aki_policy=small,10003,1,1
4680055,4.682131227,Condominium,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on street"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",""Smart lock""}",2,1,Real Bed,strict,TRUE,Boston,"Tourists/Conference-goers great choice! Private bedroom/bath in a renovated house close to downtown Boston, Boston Convention Center and tourist places; walk to subway Red line T 2 stops to South Station, 3 stops to Downtown Crossing and Park Street. Beautifully furnished private room with a full-size bed, closet, computer desk and access to WiFi internet. Bathroom outside your room will be all yours during your stay with toiletries and hair dryer included. High Speed Wifi internet; washer and dryer in the unit for your convenience with detergent provided; our modern kitchen, dining and living room area as well as the fabulous roof deck. Feel free to ask any questions regarding your booking/stay. I will try my best to reply in a timely manner. South Boston (Southie) is one of the hottest neighborhoods in Boston as of late given its proximity to the Seaport area with restaurants, bars and a bustling nightlife. The condo is on the west side of Southie - less than a mile to downtown Bosto",3/20/16,t,t,100%,6/16/13,t,9/17/17,42.330628327436926,-71.0531478,Private Bedroom Close To Downtown/Subway Red line,South Boston,40,96,https://a0.muscache.com/im/pictures/aad0eaa7-a727-4f18-8271-cfe881d204a0.jpg?aki_policy=small,02127,1,1
19813606,5.521460917862246,Condominium,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers}",5,2,Real Bed,strict,TRUE,Chicago,"Modern two bedroom condo with street parking. Rooftop complete with views of the lake, parks and Saturday night fireworks. Walking distance of Grant Park, Field Museum, Adler Planetarium, Chicago Art Institute and Shedd Aquarium.  A short drive or thirty minute walk from Millennium park. The bed in the second bedroom is a queen sized, no bar, foam mattress, sleeper sofa. Will not be available in person but will have doormen to help if needed Tucked away neighborhood with all of Chicago main attractions within a 30 minute walk. Close by the subway red line which take you to the heart of the city and Wrigley Field. Easy to catch taxi, Uber, or Lyft",,t,f,100%,7/17/16,t,,41.861056990251015,-87.61930317,Modern condo close to parks and museums,South Loop/Printers Row,0,,https://a0.muscache.com/im/pictures/f61997c8-786e-4477-a46f-ace4f2a77878.jpg?aki_policy=small,60605,2,2
18191678,4.787491742782046,Apartment,Shared room,"{TV,""Air conditioning"",""Wheelchair accessible"",Pool,""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,moderate,TRUE,LA,This apartment has a lot; from a private saunas to a well equipped gym! The location is surrounded by local restaurant and 2 blocks  from the Hollywood Stars -private gym -pool  -sauna -recreational room -private balcony I make my self available for my guest Very safe and everyone surrounding the complex is super friendly,,t,f,,9/17/16,f,,34.107802780014374,-118.3200675,Luxury Apt Complex,,0,,https://a0.muscache.com/im/pictures/da9f8b4b-e273-404b-8f3e-47fba9f9fd43.jpg?aki_policy=small,90068,1,1
12428036,4.317488114,Apartment,Private room,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",8,1,Real Bed,moderate,TRUE,LA,"This large room can accommodate up to 8 people! There are 5 twin beds, 2 full beds, and 1 sofa bed.  Other rooms include a private living room, one private bathroom, and one shared kitchen. Laundry machine is available. Located near subway station. Beautiful Victorian style house.  You will have access to gated parking in the back. Guests will have access to the yard and parking lot. The room is large and is comfortable for up to 8 people. The room has its own bathroom. The kitchen and laundry room is shared with guests from two other airbnb bedrooms. I love to travel, and occasionally I am out of town. If I am in LA, I am more than happy to help the guests during their stay! Westlake is in a dynamic, diverse, and historic part of Los Angeles that is being revitalized. During the late 19th century and early 20th century, Westlake was one of the most desirable residential neighborhoods in LA. Wealthy businessmen, local celebrities, and socialites built extravagant mansions and took resi",8/12/15,t,t,100%,7/13/15,t,4/14/17,34.05542344272837,-118.2752044,Spacious Room up to 8 Guests,Westlake,44,92,https://a0.muscache.com/im/pictures/96983006/5c25be7f_original.jpg?aki_policy=small,90057,1,7
4014942,4.997212273764115,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1.5,Real Bed,moderate,TRUE,LA,"Very unique and spacious apartment in the heart of Hollywood! Short walk to the Sunset Strip, Hollywood Walk of Fame, Runyon Canyon and more! Pool table, BBQ grill, Tempurpedic mattress in the bedroom, and memory foam futon in the spare bedroom. Free Comedy Show tickets. Full Access Pass. Happy to help however I can. The apartment is in a residential pocket in the middle of town.  Truly unique... you're gonna love it! Bus stop across the street. Train is .8 miles away (1.2 km).  Everything else is a short walk or cheap uber ride away.  A parking space is available in case you're driving here.",6/20/16,t,t,100%,8/24/14,f,4/19/17,34.102597855338956,-118.3567757,BEST HOLLYWOOD LOCATION!!!,Hollywood Hills,29,95,,90046,2,2
11376382,5.783825182329737,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Gym,""Elevator in building"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,FALSE,LA,"Come have a nice stay in the marina enjoying the view in this one bedroom , well located with great amenities Walking distance from all shopping centers and bike trails ready",3/15/17,t,t,100%,2/13/17,t,3/15/17,33.97570796819605,-118.4495962,Amazing one bed in the marina,,1,80,https://a0.muscache.com/im/pictures/3444c30f-ab9a-47ad-8440-deb7c74e47ec.jpg?aki_policy=small,90292,1,1
15238989,5.521460917862246,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Laptop friendly workspace""}",2,1,Real Bed,flexible,FALSE,NYC,"Beautiful apartment at the heart of the upper east side, perfect for any couple or family. The illustrious Upper East Side is widely renowned for its high-quality residential living and its world-class cultural institutions. This neighborhood is famous for being safe, green, and beautiful, so it’s no wonder that the Upper East Side is easily one of the most charming neighborhoods in Manhattan.",,t,f,100%,5/13/15,f,,40.768933463180964,-73.95377173,Beautiful 1bd  at the heart of the UES,Upper East Side,0,,https://a0.muscache.com/im/pictures/5de7807d-bee8-4a93-bf93-ab7dee501b46.jpg?aki_policy=small,10021,1,1
18004987,5.010635294096256,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,""Elevator in building"",Heating,""Smoke detector"",""Fire extinguisher"",Shampoo,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,moderate,TRUE,DC,"Fully furnished 1 bedroom apartment, close to DC downtown and walking distance to most of feature attractions, like White House and Georgetown. The bed is put in living room and, two of my working desks have been put in the bedroom. So literally I have make the bedroom into a study room, and sleeping in living room. Please be aware, my apartment has different arrange with other apartment. The entire house I will be out of town during thanksgivings. But you can text me or call me anytime if you have any problems. Walking distance to White House, Washington monument, Smithsonian National Museum, Lincoln Memorial. Surrounded by many highly rated restaurant, like Founding Farmers, Fiola Mare. Close by Georgetown, makes your shopping easy. CVS, Whole Foods and Trader Joe's are in 10 mins walk.",11/14/16,t,t,,11/6/14,f,11/14/16,38.90193567089118,-77.05230862,1 bedroom apartment in DC,,1,,,20037,1,1
5117069,4.007333185232471,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,FALSE,NYC,"Spacious East Village apartment on a quiet street in the midst of a very cool and fun part of the city. Tons of restaurants and bars in the area with shopping nearby. We are looking for FEMALE residents only.  Near St. Mark's Place, SoHo, East & West Village, Union Square, and very close to many major subways (6,N,R and F are 5 minutes away; 1,2,3,4,5,6,L, and Q are 10 minutes walking) so you can truly go anywhere in the city easily.",,t,f,,12/8/13,f,,40.727166813517826,-73.99099987,Bedroom in Spacious East Village Apt,East Village,0,,https://a0.muscache.com/im/pictures/85924fcf-f0c3-410f-9cda-0c1c94037321.jpg?aki_policy=small,10003,1,1
16246049,3.555348061489413,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",2,1,Real Bed,flexible,FALSE,NYC,"roomy and comfortable apartment in the heart of Bushwick, a few blocks away from the L train. with cool restaurants and bars all around, and the best street art! this is a perfect spot for a couple who want to explore Brooklyn but still are just a few stops away from the city.",8/30/17,t,f,100%,8/13/13,f,8/30/17,40.706312451628015,-73.9192194,bushwick star,Bushwick,1,,https://a0.muscache.com/im/pictures/5d49c251-f944-4c3c-a403-516b0b865eca.jpg?aki_policy=small,11237,1,1
17708004,4.007333185232471,House,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",2,1,Real Bed,strict,TRUE,NYC,"Private and cozy bedroom in 3 bedroom apartment, Brooklyn NY. Equipped with queen size bed, towels, clean sheets, hangers, closet space, TV and WIFI. The kitchen and bathroom are shared. Both spaces are kept very clean. Located near the J,A,C and L trains, it makes for a quick and convenient commute to Manhattan. Perfect for one sole person, couples, friends or family. This one bedroom inside our 3 bedroom apartment is perfect for your NYC stay. Weather you're in town to visit friends/family, first time NYC visit, coming from neighboring states or across the country, this space is suitable for you. Located in Brooklyn, NY- and conveniently centered between the A,C,L and J trains you'll have no issues accessing Manhattan in 20-30 minutes.      The kitchen and bathroom and both shared with my brother and I. We're both in school and work full time so you'll probably only see us in the morning making breakfast or running out the door to catch our next class. It'll almost feel as if you're ",3/26/17,t,t,100%,2/18/16,t,9/26/17,40.679889519431406,-73.90856545,Cozy & Private Bedroom w/ Shared Bathroom,Bedford-Stuyvesant,34,88,https://a0.muscache.com/im/pictures/d207c875-cd2b-41b6-8fbf-18534b6b5235.jpg?aki_policy=small,11233,1,1
13435559,4.158883083359672,House,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,strict,FALSE,Chicago,"Historic Pilsen storefront  that now sells handmade peace and justice art in a sweet Mexican and arts neighborhood. Behind that connected is a house with use of kitchen, bathroom, dining, living room, sweet back garden area and YOUR OWN bedroom with new queen size bed (with allergy and bedbug cover). First floor wheelchair accessible doors throughout with large bathroom !  My bedroom and bathroom is upstairs. We are close to many bus and train lines. Pilsen Rocks! This is a rare combination of an actual art studio/ store with a lovely 110 year old home connected right behind it .   Renting a private  upstairs room with another queen size bed and side room with single bed suite may be available as well. The front door and back doors have a button press number code that changes regularly and allows you to come and go as needed. I have had no bad experiences in all of my years here; however ,please make sure that you press the 4 digit code numbers discreetly and check that you lock the fr",3/19/14,t,t,100%,2/27/14,f,4/30/17,41.851047488672826,-87.67941891,Art studio + house in one,Pilsen,85,96,https://a0.muscache.com/im/pictures/54826875/fcb1ddc8_original.jpg?aki_policy=small,60608,1,1
17621139,4.7535901911063645,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Iron}",2,1,Real Bed,flexible,TRUE,NYC,"SUBLET ONLY - 12/15 or 1/1 move-in; $1000 rebate Modern apt in a luxury building—newly furnished & conveniently located steps from the Highline and 7 train. Located in a vibrant neighborhood with galleries, bars, and restaurants. This 1-bedroom / 1-bath unit is a designer-furnished luxury apartment with floor-to-ceiling windows in both the living room and bedroom that let in amazing amount of light and is decorated with designer mid-century modern furniture and artwork. Full access to apartment amenities including roof-deck and gym. Located in West Chelsea next to Hudson Yards and the Highline. 7-subway is 0.2 miles away (4 blocks) This is a SUBLET only. Available dates ranges are: Decemb(PHONE NUMBER HIDDEN) through April 30, 2016 OR January 1, 2016 through April 30, 2016",,t,f,,9/23/15,f,,40.75215018060608,-74.00425526,Luxury Apt in Chelsea,Chelsea,0,,,10001,1,1
3530517,6.620073206530356,Apartment,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",6,2,Real Bed,flexible,TRUE,SF,"Our 3 bedroom flat has just undergone a full renovation.  Visitors enjoy a brand new, open concept living room/dining/kitchen area with a large island and new appliances.  Features include spacious bedrooms, lots of privacy, and city location. I'm slowly decorating my new flat, and I'm excited to share it with you! Guests have full access to the entire flat. There is also a garage and backyard, but these are not currently open to guests.  Guests will receive their own set of keys, and can come and go as they please. When the flat is occupied with Airbnb-ers, I can usually be found upstairs, crashing with my friend. Please feel free to come upstairs with any questions or requests, though this space is otherwise off limits as well. Non apartment features: Grocery Store across the street and plenty of free parking! Also, our apartment is a work in progress. Some features will continue to evolve (i.e. updating decor, re-doing the bathrooms, etc.) but guests should be prepared for the reali",7/6/15,t,t,,4/18/12,t,11/23/15,37.73079826781153,-122.4486087,Newly Renovated Glen Park Flat,Sunnyside,18,97,https://a0.muscache.com/im/pictures/fdfb3056-3237-48f2-86c4-bf1becb7650a.jpg?aki_policy=small,94127,3,3
13412641,4.8283137373023015,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials}",2,1,Real Bed,flexible,TRUE,LA,"his apartment in exceptionally clean from head to toe, I'm located next to the 101 and the 405 freeway grocery store is half block there is a pool, laundry and parking  inside the complex. ",,t,t,100%,7/29/13,f,,34.156490921446604,-118.4565176,nice cozy apartment in sherman oaks,Sherman Oaks,0,,,91403,1,1
17078757,4.7791234931115305,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,NYC,"A private room in a beautiful 2br loft in the middle of it all. Prime location in heart of Williamsburg. Elevator and Laundry room. 1 bedroom, large living room.",10/11/16,t,t,100%,8/8/12,f,4/24/17,40.71729548051368,-73.96072628,PR in huge 2bed Loft! L train&ferry B,Williamsburg,3,100,https://a0.muscache.com/im/pictures/0529c613-1b80-4dc4-9513-73a22d1dd45d.jpg?aki_policy=small,11249,1,1
6443678,4.744932128,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""translation missing: en.hosting_amenity_50""}",5,1,Real Bed,strict,TRUE,NYC,"Beautiful, spacious apartment in the heart of Harlem. Close to restaurants, nightlife and transportation. There's culture, food and nightlife! Number 2 and 3 trains to 135th Street",6/8/15,t,f,,5/12/15,f,6/8/15,40.81286201,-73.94120417,Sunny Studio in Doorman Building,Harlem,1,100,https://a0.muscache.com/im/pictures/79863446/1849b076_original.jpg?aki_policy=small,10037,0,2
8926164,4.682131227,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",2,1,Real Bed,strict,TRUE,NYC,"Make yourself at home - amazing locations in the heart of west village, Greenwich village and Washington sq, known for great restaurants/cafes/bars. Only 2 min away fro(URL HIDDEN)subway lines and more lines are within reach in 5 min walk.",12/23/15,t,t,100%,3/2/13,f,9/24/17,40.73411496,-73.99787332,Stylish 1br apt west village,Greenwich Village,31,94,https://a0.muscache.com/im/pictures/6d49b329-0384-4035-805e-3daf1da739af.jpg?aki_policy=small,10011,1,1
17556957,4.948759890378168,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,strict,TRUE,NYC,"Trendy location - right between 2 super popular neighborhoods :  Chelsea & West Village  Steps from the famous Meatpacking District. This is by far the most happening location in Manhattan. Not for ""Time Square"" tourists...and I'd love to share my list of walk distance attractions Few steps to subway -  1,2,3 red line and A,B,C blue line",10/1/15,t,t,71%,6/17/13,f,4/30/17,40.73961191130998,-73.9997621,~Cute 1 Bedroom in Chelsea West 15th St NYC~,Chelsea,2,80,,10011,1,1
2503128,3.688879454113936,Apartment,Private room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,Gym,""Pets live on this property"",Cat(s),Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Wide hallway clearance"",""Wide doorway"",""Flat, smooth pathway to front door"",""Well-lit path to entrance""}",2,1,Real Bed,strict,TRUE,NYC,"Please check for availability before you reserve! A room is available in 3 bedroom apt. W/ shared  Kitchen, Dinning Area, and a Bathroom. We have a great room available in a pre- war building. Very Clean, Very Private and Quiet apt.   Me and my daughter live here with our cat Aste.   Aste stays most of the time at the Verenda but we have to make sure that you know about it for allergy/allergic reasons. **ABSOLUTELY, NO SMOKING INSIDE THE APARTMENT OR AT VERNDA!** Our place is short trip ...20-25 min to midtown. By #1 train from 157 st.  C train from 162st or 155st and Amsterdam.  You could also take the D, A trains on 145st.  We have it all: supermarkets, restaurants, and post office across the street. This is a place were you can call home. Very homey! Full Size Bed, Computer Desk, Chair, Night Stand, TV and Stand.  Extra bed will be added for extra guest you may have for small fee of $25 Night. Common Area, Kitchen, Bathroom, and so on. For small extra fee for Laundry $2.50 per wash,",4/30/16,t,f,92%,4/18/13,f,9/24/17,40.835353888216574,-73.9433389,Bright Room in 3 Bedroom apt.,Washington Heights,9,100,https://a0.muscache.com/im/pictures/9af4c668-be17-4f73-9e1b-dd4dfc75730e.jpg?aki_policy=small,10032,3,1
9471893,5.857933154483459,House,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,strict,TRUE,LA,"Quintessential Venice Bungalow. 2 bedrooms, 1 bath. Full kitchen. Living room with flat screen TV, Bang & Olufsen sound system. Large couch plus several chairs. Front yard is gated (and where you'll park). Back yard has bikes to use, a picnic table with a chandelier for night time gatherings and sun chairs. Access to garage with washer/dryer. Back yard is split into 2 sections (the back section has an Airstream on it--ask about availability). This compound is Venice living at it's finest The house is an updated classic Venice Beach bungalow with the most incredible back yard where you could potentially spend most of your time for relaxing, playing, and dining. Guests have access to the entire house and most of the large outside backyard with dinging table, fire pit and lounge chairs.  The airstream has a separate outside and fire pit area that may or may not be occupied at the time. If interested in the airstream availability please ask. Brianne has been an airbnb host for over 5 years",7/17/16,t,f,100%,6/6/16,f,10/9/16,34.00181462821806,-118.4519074,Quintessential Venice Beach Bungalow,Venice,3,93,https://a0.muscache.com/im/pictures/5173c2d5-65fd-4c35-a309-bb3e16bfc222.jpg?aki_policy=small,90291,2,2
4274462,4.8283137373023015,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",6,1,Real Bed,strict,TRUE,Boston,"An Entire 2 bedroom, 600sqft, apartment w/ 4 total beds (1 Queen, 2 Twin, 1 Sofa). Luxury beds/shower/sheets. 5 min drive to Downtown and Airport, 5 min walk to the Beach/Ocean, and 12 min walk to the Redline Subway station. In the South Boston neighborhood. The location is great because you've got the City, Nature, Beach, and Transportation. 3rd floor - no elevator. Approx $10 Uber ride to Boston Convention Center (BCEC). Great for a getaway too! No dedicated parking, limited options. ACTUAL GUEST REVIEW JULY 2017: “These guys are well prepared. Very smooth, access with codes, the place was impeccable, and the SHOWER head... OOOOOOHH that shower head... AWESOME! Also, the mattresses are VERY VERY COMFORTABLE ... even the bunker ones; you'll get a good rest, promised ... ”  An entire 2 bedroom (2nd bedroom is smaller), 1 bathroom apartment to your very own. Third floor (3rd) unit, no elevator. The living room contains a couch that pulls out into a Full size bed. The large bedroom conta",9/14/17,t,t,100%,1/25/15,f,10/2/17,42.336007264672034,-71.05291817,**NEW*Downtown/Convention/Subway/Beach C130,South Boston,5,100,https://a0.muscache.com/im/pictures/3d35ea0b-eb7c-416e-a3f2-e3edf9f06533.jpg?aki_policy=small,02127,2,4
1948096,4.382026634673881,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,flexible,FALSE,LA,"I moved to Pasadena from La Quinta Ca. I liked the clean,quiet,family feeling it provides.The Rose Bowl,Huntington Museum,Trader Joes,Wholefoods,and Paseo Shopping are all in Walking distance. Downtown LA,is a 10min drive away also..",,t,t,,5/3/15,f,,34.12973622678146,-118.145861,"Very Clean,Very Quiet Neighborhood,",Pasadena,0,,https://a0.muscache.com/im/pictures/63897ad7-33b1-45a1-ac9e-45b11697cd58.jpg?aki_policy=small,91106,1,1
